absenter,s'absenter
fouiller,se fouiller
fouler,se fouler
fourrer,se fourrer
fourvoyer,se fourvoyer
frayer,se frayer
fracasser,se fracasser
fractionner,se fractionner
fracturer,se fracturer
frapper,se frapper
freiner,se freiner
fréquenter,se fréquenter
frictionner,se frictionner
fringuer,se fringuer
friper,se friper
froisser,se froisser
frôler,se frôler
froncer,se froncer
frotter,se frotter
frusquer,se frusquer
geler,se geler
gagner,se gagner
galérer,se galérer
galvauder,se galvauder
gameler,se gameler
gangrener,se gangrener
ganter,se ganter
garer,se garer
garder,se garder
gargariser,se gargariser
gâter,se gâter
gausser,se gausser
gaver,se gaver
gélifier,se gélifier
gêner,se gêner
gendarmer,se gendarmer
généraliser,se généraliser
gercer,se gercer
germaniser,se germaniser
givrer,se givrer
glacer,se glacer
glisser,se glisser
glorifier,se glorifier
goberger,se goberger
godiner,se godiner
goinfrer,se goinfrer
gominer,se gominer
gondoler,se gondoler
gonfler,se gonfler
gorger,se gorger
gorgeonner,se gorgeonner
goupiller,se goupiller
gourer,se gourer
gourancer,se gourancer
gouverner,se gouverner
graffer,se graffer
grammaticaliser,se grammaticaliser
gratter,se gratter
graver,se graver
greffer,se greffer
griller,se griller
grimer,se grimer
gripper,se gripper
griser,se griser
grouiller,se grouiller
grouper,se grouper
grumeler,se grumeler
guêtrer,se guêtrer
guetter,se guetter
guider,se guider
guinder,se guinder
héler,se héler
habiller,s'habiller
habituer,s'habituer
hâler,se hâler
harmoniser,s'harmoniser
harnacher,se harnacher
hasarder,se hasarder
hâter,se hâter
hausser,se hausser
hérisser,se hérisser
hérissonner,se hérissonner
heurter,se heurter
hisser,se hisser
honorer,s'honorer
humaniser,s'humaniser
humecter,s'humecter
humilier,s'humilier
hybrider,s'hybrider
hydrater,s'hydrater
hypertrophier,s'hypertrophier
hypnotiser,s'hypnotiser
idéaliser,s'idéaliser
identifier,s'identifier
idolâtrer,s'idolâtrer
ignorer,s'ignorer
illuminer,s'illuminer
illusionner,s'illusionner
illustrer,s'illustrer
imaginer,s'imaginer
imbiber,s'imbiber
imbriquer,s'imbriquer
immatérialiser,s'immatérialiser
immerger,s'immerger
immiscer,s'immiscer
immobiliser,s'immobiliser
immoler,s'immoler
immortaliser,s'immortaliser
immuniser,s'immuniser
impatienter,s'impatienter
impatroniser,s'impatroniser
implanter,s'implanter
impliquer,s'impliquer
imposer,s'imposer
imprégner,s'imprégner
imprimer,s'imprimer
improviser,s'improviser
incarner,s'incarner
incliner,s'incliner
incorporer,s'incorporer
incruster,s'incruster
incurver,s'incurver
indemniser,s'indemniser
indigner,s'indigner
individualiser,s'individualiser
industrialiser,s'industrialiser
infatuer,s'infatuer
infecter,s'infecter
inféoder,s'inféoder
infiltrer,s'infiltrer
informer,s'informer
informatiser,s'informatiser
ingérer,s'ingérer
ingénier,s'ingénier
initier,s'initier
injecter,s'injecter
injurier,s'injurier
inoculer,s'inoculer
inonder,s'inonder
inquiéter,s'inquiéter
insérer,s'insérer
insinuer,s'insinuer
inspirer,s'inspirer
installer,s'installer
instaurer,s'instaurer
instituer,s'instituer
institutionnaliser,s'institutionnaliser
insulter,s'insulter
insurger,s'insurger
intégrer,s'intégrer
intensifier,s'intensifier
intercaler,s'intercaler
intéresser,s'intéresser
interférer,s'interférer
internationaliser,s'internationaliser
interpénétrer,s'interpénétrer
interposer,s'interposer
interpréter,s'interpréter
interroger,s'interroger
intituler,s'intituler
intoxiquer,s'intoxiquer
invaginer,s'invaginer
inventer,s'inventer
inverser,s'inverser
invétérer,s'invétérer
inviter,s'inviter
iriser,s'iriser
irradier,s'irradier
irriter,s'irriter
islamiser,s'islamiser
isoler,s'isoler
jeter,se jeter
jalouser,se jalouser
japoniser,se japoniser
jauger,se jauger
jouer,se jouer
juger,se juger
jucher,se jucher
jurer,se jurer
justifier,se justifier
kératiniser,se kératiniser
lécher,se lécher
léguer,se léguer
lever,se lever
lier,se lier
lacer,se lacer
labialiser,se labialiser
labourer,se labourer
laïciser,se laïciser
laisser,se laisser
lamenter,se lamenter
lancer,se lancer
lapidifier,se lapidifier
lasser,se lasser
laver,se laver
lester,se lester
leurrer,se leurrer
lexicaliser,se lexicaliser
lézarder,se lézarder
libérer,se libérer
libaniser,se libaniser
libéraliser,se libéraliser
lignifier,se lignifier
liguer,se liguer
limer,se limer
limiter,se limiter
linger,se linger
liquéfier,se liquéfier
liserer,se liserer
livrer,se livrer
loger,se loger
localiser,se localiser
loquer,se loquer
louer,se louer
louper,se louper
lover,se lover
luxer,se luxer
macchaber,se macchaber
madériser,se madériser
maganer,se maganer
magner,se magner
maîtriser,se maîtriser
manger,se manger
manier,se manier
maniérer,se maniérer
manifester,se manifester
manigancer,se manigancer
manquer,se manquer
maquer,se maquer
maquiller,se maquiller
marier,se marier
marginaliser,se marginaliser
marquer,se marquer
marrer,se marrer
masquer,se masquer
masser,se masser
massacrer,se massacrer
masturber,se masturber
matérialiser,se matérialiser
mécompter,se mécompter
méfier,se méfier
méjuger,se méjuger
mêler,se mêler
mélanger,se mélanger
ménager,se ménager
mépriser,se mépriser
mésallier,se mésallier
mesurer,se mesurer
métamorphoser,se métamorphoser
meubler,se meubler
mignoter,se mignoter
mijoter,se mijoter
mirer,se mirer
miter,se miter
mithridatiser,se mithridatiser
mitonner,se mitonner
mobiliser,se mobiliser
modeler,se modeler
modérer,se modérer
moderniser,se moderniser
modifier,se modifier
momifier,se momifier
mondialiser,se mondialiser
monter,se monter
montrer,se montrer
moquer,se moquer
mortifier,se mortifier
motter,se motter
moucher,se moucher
mouiller,se mouiller
mouronner,se mouronner
mouver,se mouver
muer,se muer
multiplier,se multiplier
murer,se murer
muser,se muser
musser,se musser
mutiler,se mutiler
mutiner,se mutiner
nacrer,se nacrer
nasaliser,se nasaliser
navaler,se navaler
néantiser,se néantiser
nécroser,se nécroser
négliger,se négliger
négocier,se négocier
neutraliser,se neutraliser
nicher,se nicher
nimber,se nimber
nipper,se nipper
nitrifier,se nitrifier
noyer,se noyer
nommer,se nommer
normaliser,se normaliser
nouer,se nouer
numéroter,se numéroter
obérer,s'obérer
objectiver,s'objectiver
obliger,s'obliger
observer,s'observer
obstiner,s'obstiner
obstruer,s'obstruer
occidentaliser,s'occidentaliser
occuper,s'occuper
octroyer,s'octroyer
offenser,s'offenser
offusquer,s'offusquer
opérer,s'opérer
opacifier,s'opacifier
opiniâtrer,s'opiniâtrer
opposer,s'opposer
ordonner,s'ordonner
organiser,s'organiser
orienter,s'orienter
orner,s'orner
orthographier,s'orthographier
ossifier,s'ossifier
ôter,s'ôter
oublier,s'oublier
ourder,s'ourder
outiller,s'outiller
oxyder,s'oxyder
oxygéner,s'oxygéner
payer,se payer
peler,se peler
peser,se peser
péter,se péter
pager,se pager
paddocker,se paddocker
pageoter,se pageoter
pagnoter,se pagnoter
paillarder,se paillarder
pajoter,se pajoter
pâmer,se pâmer
panacher,se panacher
panader,se panader
paniquer,se paniquer
parer,se parer
parcelliser,se parcelliser
parcheminer,se parcheminer
pardonner,se pardonner
parfumer,se parfumer
parjurer,se parjurer
parler,se parler
partager,se partager
particulariser,se particulariser
passer,se passer
passionner,se passionner
patienter,se patienter
patiner,se patiner
paumer,se paumer
pavaner,se pavaner
pêcher,se pêcher
peigner,se peigner
pelotonner,se pelotonner
pénétrer,se pénétrer
pencher,se pencher
percher,se percher
perfectionner,se perfectionner
périmer,se périmer
permuter,se permuter
perpétrer,se perpétrer
perpétuer,se perpétuer
persuader,se persuader
pétrifier,se pétrifier
peupler,se peupler
piéter,se piéter
pieuter,se pieuter
pincer,se pincer
pinter,se pinter
piquer,se piquer
pistacher,se pistacher
plier,se plier
placer,se placer
planquer,se planquer
planter,se planter
plaquer,se plaquer
plisser,se plisser
plomber,se plomber
plonger,se plonger
ploquer,se ploquer
plumer,se plumer
pocharder,se pocharder
poiler,se poiler
pointer,se pointer
poivrer,se poivrer
poivroter,se poivroter
polariser,se polariser
politiser,se politiser
pommeler,se pommeler
pommader,se pommader
pomponner,se pomponner
populariser,se populariser
porter,se porter
poser,se poser
positionner,se positionner
posséder,se posséder
poster,se poster
poudrer,se poudrer
pourchasser,se pourchasser
pourlécher,se pourlécher
pourprer,se pourprer
pousser,se pousser
pratiquer,se pratiquer
précariser,se précariser
précautionner,se précautionner
précipiter,se précipiter
préciser,se préciser
préférer,se préférer
prélasser,se prélasser
prénommer,se prénommer
préoccuper,se préoccuper
préparer,se préparer
présenter,se présenter
préserver,se préserver
presser,se presser
pressurer,se pressurer
prêter,se prêter
priver,se priver
proclamer,se proclamer
procurer,se procurer
prodiguer,se prodiguer
professionnaliser,se professionnaliser
profiler,se profiler
projeter,se projeter
prolonger,se prolonger
promener,se promener
prononcer,se prononcer
propager,se propager
proportionner,se proportionner
proposer,se proposer
propulser,se propulser
proroger,se proroger
prosterner,se prosterner
prostituer,se prostituer
protéger,se protéger
prouver,se prouver
provoquer,se provoquer
purger,se purger
purifier,se purifier
putréfier,se putréfier
qualifier,se qualifier
quereller,se quereller
questionner,se questionner
quitter,se quitter
rayer,se rayer
régler,se régler
rabaisser,se rabaisser
rabibocher,se rabibocher
raccommoder,se raccommoder
raccorder,se raccorder
raccoutumer,se raccoutumer
raccrocher,se raccrocher
racheter,se racheter
racler,se racler
raconter,se raconter
racquitter,se racquitter
racrapoter,se racrapoter
radicaliser,se radicaliser
radiner,se radiner
railler,se railler
raisonner,se raisonner
rajuster,se rajuster
rallier,se rallier
rallonger,se rallonger
rallumer,se rallumer
ramener,se ramener
ramasser,se ramasser
rameuter,se rameuter
ramifier,se ramifier
ranger,se ranger
rancarder,se rancarder
ranimer,se ranimer
rapatrier,se rapatrier
rapetisser,se rapetisser
rappeler,se rappeler
rapporter,se rapporter
rapprocher,se rapprocher
rapproprier,se rapproprier
rapprovisionner,se rapprovisionner
raréfier,se raréfier
raser,se raser
rassasier,se rassasier
rassembler,se rassembler
rasséréner,se rasséréner
rassurer,se rassurer
rater,se rater
ratatiner,se ratatiner
rationner,se rationner
rattacher,se rattacher
rattraper,se rattraper
ravaler,se ravaler
raviser,se raviser
ravitailler,se ravitailler
raviver,se raviver
réabonner,se réabonner
réaccoutumer,se réaccoutumer
réadapter,se réadapter
réajuster,se réajuster
réaliser,se réaliser
réapprovisionner,se réapprovisionner
réargenter,se réargenter
réarmer,se réarmer
réassurer,se réassurer
rebeller,se rebeller
rebiffer,se rebiffer
reboucher,se reboucher
reboutonner,se reboutonner
rebraguetter,se rebraguetter
rebrousser,se rebrousser
rebuter,se rebuter
recaser,se recaser
rechanger,se rechanger
réchauffer,se réchauffer
rechausser,se rechausser
réclamer,se réclamer
recoiffer,se recoiffer
recoller,se recoller
récolliger,se récolliger
récolter,se récolter
recommander,se recommander
récompenser,se récompenser
recomposer,se recomposer
réconcilier,se réconcilier
réconforter,se réconforter
reconnecter,se reconnecter
reconstituer,se reconstituer
recoquiller,se recoquiller
recoucher,se recoucher
recouper,se recouper
recourber,se recourber
récrier,se récrier
récréer,se récréer
recroqueviller,se recroqueviller
recruter,se recruter
reculer,se reculer
reculotter,se reculotter
récuser,se récuser
recycler,se recycler
rédimer,se rédimer
redonner,se redonner
redresser,se redresser
réengager,se réengager
référer,se référer
refermer,se refermer
refléter,se refléter
reformer,se reformer
réformer,se réformer
réfréner,se réfréner
refrogner,se refrogner
réfugier,se réfugier
refuser,se refuser
régaler,se régaler
regarder,se regarder
régénérer,se régénérer
regimber,se regimber
regrouper,se regrouper
réguler,se réguler
réhabiliter,se réhabiliter
réhabituer,se réhabituer
rehausser,se rehausser
réincarner,se réincarner
réinfecter,se réinfecter
réinsérer,se réinsérer
réinstaller,se réinstaller
rejeter,se rejeter
relayer,se relayer
relever,se relever
relâcher,se relâcher
relaisser,se relaisser
relaxer,se relaxer
reloger,se reloger
remaquiller,se remaquiller
remarier,se remarier
remarquer,se remarquer
rembarquer,se rembarquer
rembiner,se rembiner
rembucher,se rembucher
remémorer,se remémorer
remilitariser,se remilitariser
remiser,se remiser
remonter,se remonter
remontrer,se remontrer
remoucher,se remoucher
remparer,se remparer
remplacer,se remplacer
remplumer,se remplumer
remuer,se remuer
renier,se renier
rencogner,se rencogner
rencontrer,se rencontrer
rendetter,se rendetter
renfermer,se renfermer
renfler,se renfler
renforcer,se renforcer
renfrogner,se renfrogner
rengager,se rengager
rengorger,se rengorger
renouer,se renouer
renouveler,se renouveler
renseigner,se renseigner
renvoyer,se renvoyer
renverser,se renverser
réorganiser,se réorganiser
réorienter,se réorienter
repérer,se repérer
répéter,se répéter
reparler,se reparler
repasser,se repasser
repeigner,se repeigner
répercuter,se répercuter
repeupler,se repeupler
replier,se replier
replacer,se replacer
replanter,se replanter
répliquer,se répliquer
replonger,se replonger
reporter,se reporter
reposer,se reposer
repositionner,se repositionner
repousser,se repousser
représenter,se représenter
reprocher,se reprocher
requalifier,se requalifier
requinquer,se requinquer
resemer,se resemer
réserver,se réserver
résigner,se résigner
résorber,se résorber
respecter,se respecter
ressemer,se ressemer
ressembler,se ressembler
resserrer,se resserrer
ressouder,se ressouder
ressourcer,se ressourcer
ressuyer,se ressuyer
restaurer,se restaurer
résumer,se résumer
rétamer,se rétamer
retaper,se retaper
retirer,se retirer
retourner,se retourner
rétracter,se rétracter
retrancher,se retrancher
retremper,se retremper
retrousser,se retrousser
retrouver,se retrouver
révéler,se révéler
revancher,se revancher
réveiller,se réveiller
revendiquer,se revendiquer
réverbérer,se réverbérer
révolter,se révolter
révulser,se révulser
rhabiller,se rhabiller
rider,se rider
ridiculiser,se ridiculiser
rincer,se rincer
risquer,se risquer
romaniser,se romaniser
ronger,se ronger
rouiller,se rouiller
rouler,se rouler
ruer,se ruer
ruiner,se ruiner
sécher,se sécher
saborder,se saborder
sabouler,se sabouler
sacrifier,se sacrifier
saigner,se saigner
saluer,se saluer
sangler,se sangler
saouler,se saouler
saper,se saper
satelliser,se satelliser
sauver,se sauver
savonner,se savonner
scandaliser,se scandaliser
scinder,se scinder
scléroser,se scléroser
secouer,se secouer
sectionner,se sectionner
sédentariser,se sédentariser
segmenter,se segmenter
séjourner,se séjourner
sensibiliser,se sensibiliser
séparer,se séparer
serrer,se serrer
signer,se signer
signaler,se signaler
silhouetter,se silhouetter
silicatiser,se silicatiser
simplifier,se simplifier
singulariser,se singulariser
siniser,se siniser
situer,se situer
soigner,se soigner
solder,se solder
solidariser,se solidariser
solidifier,se solidifier
sophistiquer,se sophistiquer
soucier,se soucier
souder,se souder
soûler,se soûler
soulever,se soulever
soulager,se soulager
spatialiser,se spatialiser
spécialiser,se spécialiser
stabiliser,se stabiliser
stimuler,se stimuler
stresser,se stresser
structurer,se structurer
sucer,se sucer
subdiviser,se subdiviser
subordonner,se subordonner
substituer,se substituer
subtiliser,se subtiliser
succéder,se succéder
sucrer,se sucrer
suicider,se suicider
superposer,se superposer
supplanter,se supplanter
supporter,se supporter
supprimer,se supprimer
surajouter,se surajouter
suralimenter,se suralimenter
surestimer,se surestimer
surimposer,se surimposer
surmener,se surmener
surmonter,se surmonter
surpasser,se surpasser
surveiller,se surveiller
suspecter,se suspecter
sustenter,se sustenter
syndiquer,se syndiquer
systématiser,se systématiser
tabasser,se tabasser
tacher,se tacher
tailler,se tailler
tamponner,se tamponner
taper,se taper
taquiner,se taquiner
targuer,se targuer
tasser,se tasser
tâter,se tâter
taveler,se taveler
technocratiser,se technocratiser
teinter,se teinter
téléphoner,se téléphoner
téléscoper,se téléscoper
tempérer,se tempérer
terminer,se terminer
terrer,se terrer
tétaniser,se tétaniser
tirer,se tirer
tire-bouchonner,se tire-bouchonner
tirebouchonner,se tirebouchonner
toiletter,se toiletter
toiser,se toiser
tolérer,se tolérer
toquer,se toquer
torcher,se torcher
tortiller,se tortiller
torturer,se torturer
touer,se touer
toucher,se toucher
tourmenter,se tourmenter
tourner,se tourner
tracasser,se tracasser
traîner,se traîner
traiter,se traiter
tramer,se tramer
tranquilliser,se tranquilliser
transcender,se transcender
transformer,se transformer
transmuer,se transmuer
transmuter,se transmuter
transplanter,se transplanter
transporter,se transporter
travailler,se travailler
trémousser,se trémousser
tremper,se tremper
trimbaler,se trimbaler
trimballer,se trimballer
trisser,se trisser
tromper,se tromper
trotter,se trotter
trouer,se trouer
troubler,se troubler
trousser,se trousser
trouver,se trouver
tuer,se tuer
tuméfier,se tuméfier
tutoyer,se tutoyer
ulcérer,s'ulcérer
unifier,s'unifier
universaliser,s'universaliser
urbaniser,s'urbaniser
user,s'user
vallonner,se vallonner
valoriser,se valoriser
vanter,se vanter
vautrer,se vautrer
véhiculer,se véhiculer
velouter,se velouter
venger,se venger
vérifier,se vérifier
vermouler,se vermouler
verrouiller,se verrouiller
verser,se verser
vexer,se vexer
viander,se viander
vider,se vider
violacer,se violacer
visser,se visser
voiler,se voiler
voler,se voler
volatiliser,se volatiliser
vouer,se vouer
vousoyer,se vousoyer
voussoyer,se voussoyer
voûter,se voûter
vouvoyer,se vouvoyer
zoner,se zoner
abâtardir,s'abâtardir
abêtir,s'abêtir
abonnir,s'abonnir
abrutir,s'abrutir
accomplir,s'accomplir
accroupir,s'accroupir
adoucir,s'adoucir
affadir,s'affadir
affaiblir,s'affaiblir
affermir,s'affermir
affranchir,s'affranchir
agir,s'agir
agrandir,s'agrandir
aguerrir,s'aguerrir
aigrir,s'aigrir
alanguir,s'alanguir
alourdir,s'alourdir
amaigrir,s'amaigrir
amincir,s'amincir
amoindrir,s'amoindrir
amollir,s'amollir
amortir,s'amortir
amuïr,s'amuïr
anéantir,s'anéantir
anoblir,s'anoblir
aplanir,s'aplanir
aplatir,s'aplatir
appauvrir,s'appauvrir
appesantir,s'appesantir
applaudir,s'applaudir
approfondir,s'approfondir
arrondir,s'arrondir
assagir,s'assagir
asservir,s'asservir
assombrir,s'assombrir
assortir,s'assortir
assoupir,s'assoupir
assouplir,s'assouplir
assourdir,s'assourdir
assouvir,s'assouvir
assujettir,s'assujettir
attendrir,s'attendrir
attiédir,s'attiédir
avachir,s'avachir
aveulir,s'aveulir
avilir,s'avilir
bâtir,se bâtir
blanchir,se blanchir
blottir,se blottir
brunir,se brunir
candir,se candir
chancir,se chancir
clapir,se clapir
conjouir,se conjouir
convertir,se convertir
décatir,se décatir
décrépir,se décrépir
définir,se définir
dégarnir,se dégarnir
dégourdir,se dégourdir
dégrossir,se dégrossir
démunir,se démunir
dépolir,se dépolir
déraidir,se déraidir
désemplir,se désemplir
dessaisir,se dessaisir
désunir,se désunir
divertir,se divertir
durcir,se durcir
ébahir,s'ébahir
ébaubir,s'ébaubir
ébaudir,s'ébaudir
éclaircir,s'éclaircir
élargir,s'élargir
embellir,s'embellir
emplir,s'emplir
endurcir,s'endurcir
enfouir,s'enfouir
engloutir,s'engloutir
engourdir,s'engourdir
enhardir,s'enhardir
enlaidir,s'enlaidir
enorgueillir,s'enorgueillir
enrichir,s'enrichir
ensevelir,s'ensevelir
entre-haïr,s'entre-haïr
envieillir,s'envieillir
épaissir,s'épaissir
épanouir,s'épanouir
esbaudir,s'esbaudir
établir,s'établir
étourdir,s'étourdir
étrécir,s'étrécir
évanouir,s'évanouir
farcir,se farcir
fléchir,se fléchir
flétrir,se flétrir
fleurir,se fleurir
fournir,se fournir
garnir,se garnir
gauchir,se gauchir
gaudir,se gaudir
grandir,se grandir
guérir,se guérir
haïr,se haïr
infléchir,s'infléchir
investir,s'investir
languir,se languir
munir,se munir
nantir,se nantir
noircir,se noircir
nourrir,se nourrir
obscurcir,s'obscurcir
ourdir,s'ourdir
pervertir,se pervertir
polir,se polir
pourrir,se pourrir
prémunir,se prémunir
rabougrir,se rabougrir
raccourcir,se raccourcir
racornir,se racornir
radoucir,se radoucir
raffermir,se raffermir
rafraîchir,se rafraîchir
raidir,se raidir
rajeunir,se rajeunir
ralentir,se ralentir
ramollir,se ramollir
rancir,se rancir
rapointir,se rapointir
rappointir,se rappointir
réassortir,se réassortir
reconvertir,se reconvertir
réfléchir,se réfléchir
refroidir,se refroidir
réjouir,se réjouir
rembrunir,se rembrunir
remplir,se remplir
répartir,se répartir
resalir,se resalir
ressaisir,se ressaisir
rétablir,se rétablir
rétrécir,se rétrécir
réunir,se réunir
roidir,se roidir
rôtir,se rôtir
saisir,se saisir
salir,se salir
tapir,se tapir
tarir,se tarir
ternir,se ternir
trahir,se trahir
en aller,s'en aller
abattre,s'abattre
abstenir,s'abstenir
abstraire,s'abstraire
accroître,s'accroître
acquérir,s'acquérir
adire,s'adire
adjoindre,s'adjoindre
apercevoir,s'apercevoir
appartenir,s'appartenir
apprendre,s'apprendre
asseoir,s'asseoir
astreindre,s'astreindre
attendre,s'attendre
autodétruire,s'autodétruire
boire,se boire
battre,se battre
ceindre,se ceindre
circonscrire,se circonscrire
commettre,se commettre
complaire,se complaire
comprendre,se comprendre
compromettre,se compromettre
concevoir,se concevoir
conclure,se conclure
conduire,se conduire
confire,se confire
confondre,se confondre
connaître,se connaître
conquérir,se conquérir
construire,se construire
contenir,se contenir
contraindre,se contraindre
contredire,se contredire
contrefoutre,se contrefoutre
convenir,se convenir
convaincre,se convaincre
correspondre,se correspondre
corrompre,se corrompre
couvrir,se couvrir
croire,se croire
devoir,se devoir
dire,se dire
débattre,se débattre
découdre,se découdre
découvrir,se découvrir
dédire,se dédire
déduire,se déduire
défaire,se défaire
défendre,se défendre
démettre,se démettre
démentir,se démentir
départir,se départir
déplaire,se déplaire
dépourvoir,se dépourvoir
déprendre,se déprendre
desservir,se desservir
détendre,se détendre
détruire,se détruire
dévêtir,se dévêtir
disjoindre,se disjoindre
dissoudre,se dissoudre
distendre,se distendre
distordre,se distordre
distraire,se distraire
ébattre,s'ébattre
écrire,s'écrire
émouvoir,s'émouvoir
emboire,s'emboire
empreindre,s'empreindre
enduire,s'enduire
endormir,s'endormir
enfuir,s'enfuir
enquérir,s'enquérir
ensuivre,s'ensuivre
entendre,s'entendre
entrapercevoir,s'entrapercevoir
entre-détruire,s'entre-détruire
entre-nuire,s'entre-nuire
entre-soutenir,s'entre-soutenir
entrebattre,s'entrebattre
entredétruire,s'entredétruire
entremettre,s'entremettre
entrenuire,s'entrenuire
entretenir,s'entretenir
entrevoir,s'entrevoir
entrouvrir,s'entrouvrir
épandre,s'épandre
éperdre,s'éperdre
éprendre,s'éprendre
équivaloir,s'équivaloir
éteindre,s'éteindre
étendre,s'étendre
étreindre,s'étreindre
exclure,s'exclure
extraire,s'extraire
faire,se faire
en falloir,s'en falloir
fendre,se fendre
fondre,se fondre
foutre,se foutre
fuir,se fuir
inclure,s'inclure
inscrire,s'inscrire
instruire,s'instruire
interdire,s'interdire
interrompre,s'interrompre
introduire,s'introduire
joindre,se joindre
lire,se lire
mettre,se mettre
mourir,se mourir
mouvoir,se mouvoir
maintenir,se maintenir
méconduire,se méconduire
mentir,se mentir
méprendre,se méprendre
mordre,se mordre
morfondre,se morfondre
nuire,se nuire
obtenir,s'obtenir
occlure,s'occlure
offrir,s'offrir
oindre,s'oindre
ouvrir,s'ouvrir
pouvoir,se pouvoir
peindre,se peindre
pendre,se pendre
perdre,se perdre
permettre,se permettre
plaire,se plaire
plaindre,se plaindre
poursuivre,se poursuivre
pourvoir,se pourvoir
prendre,se prendre
prescrire,se prescrire
prétendre,se prétendre
prévoir,se prévoir
prévaloir,se prévaloir
produire,se produire
promettre,se promettre
rire,se rire
rabattre,se rabattre
ramentevoir,se ramentevoir
rasseoir,se rasseoir
rassir,se rassir
recevoir,se recevoir
recoudre,se recoudre
reconnaître,se reconnaître
recouvrir,se recouvrir
recueillir,se recueillir
réduire,se réduire
redissoudre,se redissoudre
refaire,se refaire
réinscrire,se réinscrire
rejoindre,se rejoindre
relire,se relire
remettre,se remettre
rendre,se rendre
rendormir,se rendormir
repaître,se repaître
répandre,se répandre
repentir,se repentir
répondre,se répondre
reprendre,se reprendre
reproduire,se reproduire
résoudre,se résoudre
ressentir,se ressentir
resservir,se resservir
ressouvenir,se ressouvenir
restreindre,se restreindre
retenir,se retenir
en revenir,s'en revenir
revoir,se revoir
revendre,se revendre
revêtir,se revêtir
rompre,se rompre
rouvrir,se rouvrir
savoir,se savoir
satisfaire,se satisfaire
sentir,se sentir
servir,se servir
sortir,se sortir
souffrir,se souffrir
soumettre,se soumettre
sourire,se sourire
soustraire,se soustraire
soutenir,se soutenir
souvenir,se souvenir
suffire,se suffire
suivre,se suivre
surprendre,se surprendre
survivre,se survivre
suspendre,se suspendre
taire,se taire
tenir,se tenir
teindre,se teindre
tendre,se tendre
tordre,se tordre
traduire,se traduire
transmettre,se transmettre
en venir,s'en venir
voir,se voir
vouloir,se vouloir
en vouloir,s'en vouloir
valoir,se valoir
vaincre,se vaincre
vendre,se vendre
vêtir,se vêtir